fips,year,total_subs_adj
54071,2015,194284.9968
54073,2015,4057.568791
54075,2015,166985.2203
54077,2015,174893.8413
54079,2015,99516.36874
54081,2015,7434.595981
54083,2015,124932.8855
54085,2015,17359.161
54087,2015,28526.03544
54089,2015,23248.62793
54091,2015,6848.217369
54093,2015,1639.292033
54095,2015,21489.4921
54097,2015,57482.22454
54099,2015,50072.23934
54101,2015,4698.519135
54103,2015,14046.33584
54105,2015,17057.41142
54107,2015,16573.75607
54109,2015,0
54001,2014,46464.67768
54003,2014,471103.7648
54005,2014,13698.00061
54007,2014,33224.91493
54009,2014,0
54011,2014,114004.0241
54013,2014,14174.39708
54015,2014,4041.892882
54017,2014,14605.9311
54019,2014,1791.293436
54021,2014,16703.78459
54023,2014,305820.8951
54025,2014,166477.0653
54027,2014,526278.1662
54029,2014,0
54031,2014,317758.5788
54033,2014,98224.19231
54035,2014,35995.70513
54037,2014,519654.5463
54039,2014,4150.84454
54041,2014,17962.06942
54043,2014,185929.2089
54045,2014,0
54047,2014,0
54049,2014,30249.03925
54051,2014,-657.9825621
54053,2014,326157.4698
54055,2014,2009.196752
54057,2014,51723.19741
54061,2014,2388.391248
54063,2014,85073.0863
54065,2014,23986.45522
54067,2014,71680.57759
54069,2014,1690.887006
54071,2014,103383.3738
54073,2014,0
54075,2014,45667.83516
54077,2014,82518.0631
54079,2014,159066.2162
54081,2014,21849.08005
54083,2014,25027.90489
54085,2014,15232.93721
54087,2014,33981.16761
54089,2014,4977.595356
54091,2014,0
54093,2014,0
54095,2014,4040.824728
54097,2014,20837.53867
54099,2014,13338.03288
54101,2014,5426.219831
54103,2014,0
54105,2014,31476.34763
54107,2014,34007.87145
54109,2014,0
54001,2013,110103.0036
54003,2013,532912.0065
54005,2013,12780.26874
54007,2013,58054.311
54009,2013,8965.522537
54011,2013,100860.4992
54013,2013,25522.52036
54015,2013,17946.25192
54017,2013,838.5489942
54019,2013,2735.060061
54021,2013,45700.92018
54023,2013,343310.8651
54025,2013,302704.2387
54027,2013,428570.2255
54029,2013,520.2914096
54031,2013,468436.0612
54033,2013,18993.35196
54035,2013,92846.49084
54037,2013,1302384.984
54039,2013,4603.329841
54041,2013,50080.49213
54043,2013,160538.6843
54045,2013,7.603423523
54047,2013,0
54049,2013,2118.096553
54051,2013,19624.43611
54053,2013,553646.5424
54055,2013,4355.675475
54057,2013,39789.8015
54061,2013,3014.214325
54063,2013,511065.1983
54065,2013,64059.92938
54067,2013,90593.70507
54069,2013,27534.16898
54071,2013,161767.1803
54073,2013,4338.296221
54075,2013,59609.75421
54077,2013,192122.2194
54079,2013,210815.7792
54081,2013,8712.437154
54083,2013,188307.4732
54085,2013,4928.104646
54087,2013,159580.6529
54089,2013,18980.31752
54091,2013,2243.009939
54093,2013,100422.7593
54095,2013,16521.15311
54097,2013,118581.9071
54099,2013,55603.83622
54101,2013,18113.52724
54103,2013,321.5161947
54105,2013,38891.51132
54107,2013,20961.55245
54109,2013,0
54001,2012,8727.96082
54003,2012,636050.1447
54005,2012,5010.414313
54007,2012,2091.533584
54009,2012,2123.52434
54011,2012,102834.8377
54013,2012,1335.889858
54015,2012,2836.146015
54017,2012,876.9879742
54019,2012,2220.599738
54021,2012,4229.398608
54023,2012,539074.028
54025,2012,348016.4064
54027,2012,464757.2949
54029,2012,242.688496
54031,2012,442470.769
54033,2012,18797.32714
54035,2012,83277.45427
54037,2012,1746106.222
54039,2012,7462.671252
54041,2012,2568.085539
54043,2012,164902.4205
54045,2012,7.721906691
54047,2012,0
54049,2012,2354.078411
54051,2012,5608.310517
54053,2012,662106.0642
54055,2012,4645.278439
54057,2012,58523.22768
54061,2012,6579.064501
54063,2012,253524.5373
54065,2012,57869.07187
54067,2012,10729.03778
54069,2012,8149.920947
54071,2012,155885.4398
54073,2012,268.0604751
54075,2012,81251.00533
54077,2012,195288.1233
54079,2012,145795.114
54081,2012,2111.389915
54083,2012,85501.3634
54085,2012,510.7489711
54087,2012,14363.84957
54089,2012,17532.03758
54091,2012,3353.513763
54093,2012,3728.577802
54095,2012,8083.733176
54097,2012,5625.960589
54099,2012,17811.12935
54101,2012,1345.818023
54103,2012,199.6664444
54105,2012,12811.74633
54107,2012,21640.09194
54109,2012,0
54001,2011,11593.52802
54003,2011,612505.956
54005,2011,5116.38207
54007,2011,4470.920395
54009,2011,4977.82747
54011,2011,104990.5932
54013,2011,1351.752198
54015,2011,4778.444021
54017,2011,889.9035305
54019,2011,2898.382005
54021,2011,6822.96922
54023,2011,1028967.291
54025,2011,381351.8243
54027,2011,600332.301
54029,2011,874.1330882
54031,2011,780578.3185
54033,2011,15394.20462
54035,2011,85969.18688
54037,2011,1476665.366
54039,2011,4390.941724
54041,2011,4295.19261
54043,2011,167957.4635
54045,2011,7.885221156
54047,2011,0
54049,2011,2354.301745
54051,2011,10443.41219
54053,2011,655345.2361
54055,2011,7087.687359
54057,2011,96283.05616
54061,2011,3026.798464
54063,2011,186113.7485
54065,2011,49832.34479
54067,2011,11376.12121
54069,2011,13306.87393
54071,2011,179923.8499
54073,2011,1740.380955
54075,2011,99487.83533
54077,2011,152565.5118
54079,2011,174855.9056
54081,2011,13626.78862
54083,2011,82454.63117
54085,2011,16922.81106
54087,2011,9800.203437
54089,2011,16392.24832
54091,2011,798.6602571
54093,2011,5413.767554
54095,2011,17322.70442
54097,2011,31278.41941
54099,2011,18411.9914
54101,2011,1374.281401
54103,2011,1029.584591
54105,2011,12410.21164
54107,2011,31956.54843
54109,2011,0
54001,2010,9219.57576
54003,2010,671876.5835
54005,2010,5292.633102
54007,2010,2209.34222
54009,2010,2243.134901
54011,2010,108627.1577
54013,2010,1411.135774
54015,2010,2995.896016
54017,2010,926.3855826
54019,2010,2345.678211
54021,2010,4467.625564
54023,2010,569438.1476
54025,2010,367618.9308
54027,2010,490935.4176
54029,2010,256.3582744
54031,2010,467393.5712
54033,2010,19856.11362
54035,2010,87968.1766
54037,2010,1844458.165
54039,2010,7883.016939
54041,2010,2712.736649
54043,2010,174190.7864
54045,2010,8.156854186
54047,2010,0
54049,2010,2486.675262
54051,2010,5924.206669
54053,2010,699400.1401
54055,2010,4906.930425
54057,2010,61819.63261
54061,2010,6949.639767
54063,2010,267804.6714
54065,2010,61128.63054
54067,2010,11333.36626
54069,2010,8608.976961
54071,2010,164665.9113
54073,2010,283.1593667
54075,2010,85827.58501
54077,2010,206288.0076
54079,2010,154007.2334
54081,2010,2230.316987
54083,2010,90317.35061
54085,2010,539.5176412
54087,2010,15172.91405
54089,2010,18519.5548
54091,2010,3542.405247
54093,2010,3938.595307
54095,2010,8539.061068
54097,2010,5942.850907
54099,2010,18814.36681
54101,2010,1421.623158
54103,2010,210.912944
54105,2010,13533.38636
54107,2010,22859.00122
54109,2010,0
53001,2019,22031136
53003,2019,2721770
53005,2019,19851002
53007,2019,9756564
53009,2019,81308
53011,2019,107059
53013,2019,6723414
53015,2019,78494
53017,2019,19411139
53019,2019,36818
53021,2019,21255099
53023,2019,6010263
53025,2019,36649021
53027,2019,197369
53029,2019,120948
53031,2019,95808
53033,2019,594507
53035,2019,2552
53037,2019,1216621
53039,2019,7257107
53041,2019,1027319
53043,2019,19761740
53045,2019,65366
53047,2019,11202704
53049,2019,817838
53051,2019,443
53053,2019,12177
53055,2019,0
53057,2019,1819708
53059,2019,159967
53061,2019,1234999
53063,2019,8114919
53065,2019,607169
53067,2019,372297
53069,2019,81620
53071,2019,20246308
53073,2019,7953726
53075,2019,33406321
53077,2019,33440032
53001,2018,17053701.43
53003,2018,2523069.291
53005,2018,15246874.74
53007,2018,4609051.375
53009,2018,93582.03151
53011,2018,58787.98799
53013,2018,9450044.556
53015,2018,63465.60054
53017,2018,15210840.18
53019,2018,163433.0096
53021,2018,16984026.05
53023,2018,5059924.959
53025,2018,31833126.07
53027,2018,148894.9282
53029,2018,137564.9394
53031,2018,77917.42081
53033,2018,622480.8628
53035,2018,1996.329042
53037,2018,1175653.987
53039,2018,6895192.146
53041,2018,787163.6319
53043,2018,16404364.6
53045,2018,89798.86475
53047,2018,11428559.65
53049,2018,209965.7554
53051,2018,0
53053,2018,66525.81687
53055,2018,0
53057,2018,1951917.909
53059,2018,1447.954706
53061,2018,1040909.992
53063,2018,6448558.707
53065,2018,504424.2891
53067,2018,180840.3006
53069,2018,101117.5575
53071,2018,18352842.33
53073,2018,6106475.814
53075,2018,41921590.29
53077,2018,29476873.49
53001,2017,26770760.06
53003,2017,3449943.913
53005,2017,17204001.54
53007,2017,3791948.241
53009,2017,26534.24213
53011,2017,13842.33742
53013,2017,8772755.124
53015,2017,4059.414293
53017,2017,21096752.73
53019,2017,93763.44924
53021,2017,17797568.57
53023,2017,7769243.501
53025,2017,34711132.54
53027,2017,38394.09957
53029,2017,87263.07995
53031,2017,138337.4101
53033,2017,4399.025423
53035,2017,3444.930404
53037,2017,1574830.937
53039,2017,7293820.818
53041,2017,431818.7361
53043,2017,28518708.83
53045,2017,156992.674
53047,2017,8031277.897
53049,2017,57293.45898
53051,2017,11587.10725
53053,2017,-41485.62214
53055,2017,0
53057,2017,1218984.272
53059,2017,0
53061,2017,539000.0089
53063,2017,9286258.827
53065,2017,561504.5527
53067,2017,139383.8369
53069,2017,87710.94213
53071,2017,26004402.07
53073,2017,3212542.998
53075,2017,40007768.23
53077,2017,24931540.79
53001,2016,27309152.72
53003,2016,4171024.907
53005,2016,18366959.95
53007,2016,4082130.079
53009,2016,54372.21491
53011,2016,49064.65376
53013,2016,10109658.67
53015,2016,15943.42036
53017,2016,22944859.68
53019,2016,477700.1485
53021,2016,17691766.8
53023,2016,8729041.2
53025,2016,31409973.32
53027,2016,86315.80931
53029,2016,152593.2015
53031,2016,121480.1754
53033,2016,446027.2255
53035,2016,9763.816985
53037,2016,1260152.316
53039,2016,7932060.088
53041,2016,983813.1572
53043,2016,34312016.34
53045,2016,64258.2706
53047,2016,9891198.452
53049,2016,134062.0313
53051,2016,161625.769
53053,2016,247356.5788
53055,2016,12381.03509
53057,2016,2177336.645
53059,2016,22269.27361
53061,2016,686169.5376
53063,2016,11275295.36
53065,2016,911402.0012
53067,2016,350409.2687
53069,2016,78584.21088
53071,2016,26169719.86
53073,2016,2781496.013
53075,2016,48778823.64
53077,2016,22771195.58
53001,2015,27972342.78
53003,2015,3655380.997
53005,2015,18430828.32
53007,2015,3674323.268
53009,2015,15233.24797
53011,2015,38918.03942
53013,2015,8372211.108
53015,2015,2699.999476
53017,2015,25091891.67
53019,2015,21859.20466
53021,2015,15527363.24
53023,2015,5892088.598
53025,2015,25204005.62
53027,2015,93493.18335
53029,2015,65623.22584
53031,2015,51554.74896
53033,2015,55779.96446
53035,2015,5834.980327
53037,2015,1031094.979
53039,2015,6736584.355
53041,2015,561971.4609
53043,2015,33827464.64
53045,2015,8496.042852
53047,2015,7931741.849
53049,2015,114718.2719
53051,2015,0
53053,2015,39395.2952
53055,2015,0
53057,2015,1868720.033
53059,2015,0
53061,2015,217066.8306
53063,2015,9199763.729
53065,2015,357999.6834
53067,2015,159906.2731
53069,2015,61141.02646
53071,2015,25939313.26
53073,2015,2063841.998
53075,2015,42194036.56
53077,2015,21459530.2
53001,2014,16649147.31
53003,2014,2489630.47
53005,2014,14010421.86
53007,2014,3297840.15
53009,2014,17363.42702
53011,2014,43722.56781
53013,2014,4929136.819
53015,2014,2731.464698
53017,2014,20151493.92
53019,2014,11144.1959
53021,2014,14421839.86
53023,2014,4541313.85
53025,2014,19724275.73
53027,2014,92436.50188
53029,2014,53446.44708
53031,2014,40970.84503
53033,2014,9565.190965
53035,2014,4155.15767
53037,2014,463875.1847
53039,2014,4762978.906
53041,2014,276729.8994
53043,2014,14574576.8
53045,2014,22971.53933
53047,2014,6681035.476
53049,2014,96215.75959
53051,2014,0
53053,2014,395.0325954
53055,2014,0
53057,2014,831975.7858
53059,2014,0
53061,2014,54640.54846
53063,2014,4039649.464
53065,2014,102983.0844
53067,2014,221526.6265
53069,2014,58763.06811
53071,2014,16869495.59
53073,2014,1466408.263
53075,2014,20866253.07
53077,2014,18483848.62
53001,2013,25279202.47
53003,2013,3499461.255
53005,2013,15932191.19
53007,2013,3296203.427
53009,2013,52160.33801
53011,2013,120002.3671
53013,2013,9022637.926
53015,2013,42428.49535
53017,2013,23674022.78
53019,2013,44558.51816
53021,2013,16015234.57
53023,2013,7797678.773
53025,2013,26822856.83
53027,2013,116818.797
53029,2013,77578.45741
53031,2013,41825.48566
53033,2013,329827.9568
53035,2013,4232.531879
53037,2013,709223.0808
53039,2013,7040905.053
53041,2013,578318.3902
53043,2013,29244701.94
53045,2013,31555.97846
53047,2013,7477082.825
53049,2013,128093.7025
53051,2013,0
53053,2013,39372.17628
53055,2013,0
53057,2013,1997397.368
53059,2013,0
53061,2013,769441.5083
53063,2013,10075864.28
53065,2013,430368.9315
53067,2013,286184.2709
53069,2013,100708.3499
53071,2013,25759328.88
53073,2013,3830496.378
53075,2013,42499661.96
53077,2013,18965771.29
53001,2012,26091974.74
53003,2012,3140587.327
53005,2012,16282617.76
53007,2012,3334479.067
53009,2012,53772.01261
53011,2012,253666.9885
53013,2012,8850103.792
53015,2012,84353.61593
53017,2012,23501873.73
53019,2012,32201.08105
53021,2012,16124183.51
53023,2012,7507747.548
53025,2012,27542953.5
53027,2012,224578.0504
53029,2012,93873.86473
53031,2012,23095.00903
53033,2012,470695.6201
53035,2012,5457.593439
53037,2012,498547.845
53039,2012,6831694.705
53041,2012,936628.2072
53043,2012,31223298.1
53045,2012,126642.6937
53047,2012,7457835.756
53049,2012,219068.1031
53051,2012,1641.582678
53053,2012,60510.52918
53055,2012,0
53057,2012,2619399.37
53059,2012,0
53061,2012,926237.7218
53063,2012,8392318.62
53065,2012,535164.097
53067,2012,165410.1055
53069,2012,124263.5041
53071,2012,25604777.2
53073,2012,5193839.618
53075,2012,48995991.27
53077,2012,17249817.1
53001,2011,30662665.59
53003,2011,3443511.504
53005,2011,17841886.46
53007,2011,3202335.424
53009,2011,92763.96204
53011,2011,42722.81018
53013,2011,9442836.78
53015,2011,8308.302483
53017,2011,28988180.76
53019,2011,85192.48512
53021,2011,18795771.33
53023,2011,8880799.311
53025,2011,27557316.62
53027,2011,65488.34334
53029,2011,110667.6349
53031,2011,84291.65645
53033,2011,6853.666202
53035,2011,5824.487265
53037,2011,649796.9602
53039,2011,7150276.523
53041,2011,475750.4422
53043,2011,42689929.93
53045,2011,25766.31471
53047,2011,6822228.707
53049,2011,78212.84552
53051,2011,16358.71602
53053,2011,2627.615046
53055,2011,0
53057,2011,1620791.635
53059,2011,0
53061,2011,528812.5789
53063,2011,11856518.09
53065,2011,477786.22
53067,2011,9987.551719
53069,2011,98304.41493
53071,2011,26481933.96
53073,2011,1862628.482
53075,2011,61927479.3
53077,2011,18981254.1
53001,2010,27409783.91
53003,2010,3299206.781
53005,2010,17104992.57
53007,2010,3502891.275
53009,2010,56487.83815
53011,2010,266478.7702
53013,2010,9297089.811
53015,2010,88614.00517
53017,2010,24688866.47
53019,2010,33827.43859
53021,2010,16938556.39
53023,2010,7886936.116
53025,2010,28934046.24
53027,2010,235920.6573
53029,2010,98615.08653
53031,2010,24261.45254
53033,2010,494468.7154
53035,2010,5733.236304
53037,2010,523727.6532
53039,2010,7176738.344
53041,2010,983933.8347
53043,2010,32800271.44
53045,2010,133038.9479
53047,2010,7834503.464
53049,2010,230132.423
53051,2010,1724.492949
53053,2010,63566.69227
53055,2010,0
53057,2010,2751695.547
53059,2010,0
53061,2010,973018.5643
53063,2010,8816183.603
53065,2010,562193.2567
53067,2010,173764.3583
53069,2010,130539.5942
53071,2010,26897979.83
53073,2010,5456161.252
53075,2010,51470597.63
53077,2010,18121041.58
51001,2019,6123457
51003,2019,1671561
51005,2019,53250
51007,2019,2435417
51009,2019,279864
51011,2019,298698
51015,2019,2590146
51017,2019,65544
51019,2019,909378
51021,2019,144701
51023,2019,496583
51025,2019,2013011
51027,2019,1981
51029,2019,369887
51031,2019,1041825
51033,2019,4192065
51035,2019,807147
51036,2019,2201072
51037,2019,1450105
51041,2019,199924
51043,2019,477499
51045,2019,101547
51047,2019,2282698
51049,2019,756047
51051,2019,100
51053,2019,3988821
51057,2019,4958114
51059,2019,1500
51061,2019,2017197
51063,2019,145972
51065,2019,245460
51067,2019,2943873
51069,2019,1287123
51071,2019,4746
51073,2019,1020346
51075,2019,1168188
51077,2019,392158
51079,2019,121048
51081,2019,4255480
51083,2019,2165607
51085,2019,4391658
51087,2019,563711
51089,2019,300341
51091,2019,55349
51093,2019,8406313
51095,2019,161442
51097,2019,2880765
51099,2019,1043437
51101,2019,2746897
51103,2019,1281935
51105,2019,76371
51107,2019,832991
51109,2019,811979
51111,2019,786947
51113,2019,1357867
51115,2019,190462
51117,2019,3639105
51119,2019,1084860
51121,2019,234376
51125,2019,417448
51127,2019,818201
51131,2019,3793441
51133,2019,3218878
51135,2019,831015
51137,2019,1602318
51139,2019,289102
51141,2019,617212
51143,2019,5699371
51145,2019,528914
51147,2019,450256
51149,2019,1640612
51153,2019,467165
51155,2019,181816
51157,2019,88572
51159,2019,2539100
51161,2019,22817
51163,2019,492934
51165,2019,3852613
